county,NAICS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
VA-Fairfax,8121,859,1149,1149,1217,855,918,904,1061,1116,1136,1263,820,968,868,1033,966,1057,1168,985,1201,889,980,983,1058,1034,813,1019,891,912,911,1122
TN-Shelby,7211,2401,2526,2844,2756,1834,2399,2881,3024,3108,3336,2989,2184,2391,2575,2769,2671,3276,3716,2694,2184,2389,2641,2496,2913,3026,1973,2441,2531,2556,2841,3979
TN-Shelby,7224,1025,1058,1504,1703,1066,1005,1066,1232,1256,1641,1602,1064,961,1065,1255,1224,1578,1977,1408,1108,900,1124,1072,1446,1733,1070,1018,967,1057,1180,1779
TN-Shelby,7225,19476,27034,34984,31690,23783,26450,27113,28626,29470,34924,29156,22837,24412,25109,27855,28532,33204,33004,25167,24824,24665,26919,25317,33426,29847,22394,26652,24670,25511,27940,37899
TN-Shelby,7139,2945,4979,5874,5151,4244,5827,5682,6105,6135,5856,5822,3868,5432,5479,5946,5865,5546,5295,4097,5054,5509,5759,5303,5863,5505,3890,5781,5569,5403,5556,5848
TN-Shelby,7131,36,95,126,137,79,59,75,95,81,106,102,81,40,76,87,116,112,182,88,80,77,88,69,118,136,82,34,76,72,77,87
TN-Shelby,8131,1884,2028,2467,2904,6800,2672,2958,4232,3352,3033,3184,7079,2595,3012,4163,2921,3014,3562,7025,2252,3040,3860,2839,2983,3266,6553,2812,2671,3708,3024,3059
TN-Shelby,8121,362,992,1167,892,541,936,995,1068,1065,1044,764,536,955,951,1042,1134,1059,887,556,816,908,1058,916,1130,839,559,936,940,1000,1021,1123
WI-Milwaukee,7211,1860,1554,1702,2297,1452,1664,1860,1916,1904,2558,2532,1672,1936,2730,2119,2176,2657,3959,2587,1736,2248,2547,2106,2322,2188,1781,1988,1856,1826,2375,3585
WI-Milwaukee,7224,2619,2268,3264,3779,2104,2275,2620,2883,2953,3956,2743,2705,2221,2724,2924,2918,3223,4297,3431,2418,2678,3004,2939,3438,3166,2532,2450,2314,2445,2729,3766
WI-Milwaukee,7225,12385,17713,21087,18901,13822,16906,18620,19609,20600,23771,14061,13897,17594,17973,21106,20356,20978,19556,16376,17673,19213,22128,20359,24335,18625,15706,20339,18682,19449,20677,25428
WI-Milwaukee,7139,2431,4188,4275,4396,3125,4198,4346,4423,4599,4873,3427,3369,4088,4103,4552,4250,3941,6555,5378,4441,4236,4926,4525,4582,4167,4080,4224,3954,3989,4345,4485
WI-Milwaukee,7131,264,173,188,610,187,128,175,156,181,225,184,211,156,258,229,400,183,274,230,284,144,150,158,186,240,205,135,253,145,177,315
WI-Milwaukee,8131,1386,1757,2020,1732,2762,1951,2458,2495,2611,2579,1943,2960,2305,2366,2646,2429,2459,2254,3277,1952,2388,2700,2325,2444,2069,3053,2433,2314,2589,2498,2412
WI-Milwaukee,8121,390,791,914,761,593,807,995,986,1054,1074,749,725,909,884,1025,987,930,817,706,884,910,981,1021,1071,799,725,987,947,934,985,1006
UT-Salt Lake,7211,3201,2745,3121,2820,2107,2481,2819,2961,2978,3539,3102,2245,2393,2692,2953,2973,3635,3691,2750,2425,2459,2468,2843,3316,2857,2256,2561,2558,2545,2663,3028
UT-Salt Lake,7224,2246,803,1169,1186,556,737,903,882,948,1341,1238,575,674,751,908,935,1187,1341,735,657,1337,1702,938,1293,1193,630,812,882,882,1082,1413
UT-Salt Lake,7225,16669,24100,29160,26787,14215,23176,24478,24431,26401,30788,26784,14548,21468,22593,24993,25421,28406,29633,16377,22844,24109,25290,25308,29008,25768,15000,22823,22331,22768,25240,31062
UT-Salt Lake,7139,7050,8857,9731,9107,5087,7775,7807,8567,8131,9268,8552,4904,6982,6782,7877,7596,7482,9504,5914,8646,7640,10043,7424,8543,8869,5374,8196,6935,6914,7558,8124
UT-Salt Lake,7131,218,355,415,408,178,241,321,270,280,363,536,135,226,243,274,321,375,497,153,327,253,265,265,382,444,135,292,242,261,273,375
UT-Salt Lake,8131,1464,2083,2262,2253,6142,2366,3097,3358,3518,3116,3190,7061,3386,4211,4216,4067,3877,4034,7597,3345,4767,5281,5078,3247,2462,5968,2354,3222,4405,4502,4651
UT-Salt Lake,8121,591,972,1084,928,648,1089,1203,1250,1235,1249,976,720,978,1115,1204,1170,1185,1029,829,977,1193,1215,1212,1152,907,636,1044,1018,1191,1227,1212
MN-Hennepin,7211,3307,3674,4451,4791,3086,3992,4332,4429,4786,5935,6068,3608,3764,4001,4635,4792,6363,6376,4157,3388,3895,4233,4219,5594,5715,2941,3798,3658,3654,4676,6376
MN-Hennepin,7224,1860,2292,2872,3117,1878,2091,2242,2456,2584,3290,3507,1951,1877,1844,2450,2312,2101,2885,2013,1790,1892,2296,2309,3276,3261,1892,1955,1867,1933,2394,3251
MN-Hennepin,7225,20196,30777,35256,33468,21242,28126,29675,31644,32912,37618,32630,23464,26467,26018,31325,31708,24492,27479,24858,27906,27237,31791,29572,37872,32196,23830,29426,26486,27781,30354,39584
MN-Hennepin,7139,6038,10054,10403,10196,7083,10201,10845,10731,11391,11441,10623,8574,9980,9808,10607,10247,7960,9168,8026,9915,9922,10321,10061,11221,9301,7228,10727,9716,9323,10364,11112
MN-Hennepin,7131,617,544,603,819,487,352,359,445,428,517,669,521,304,298,353,379,305,533,587,501,313,339,326,439,685,531,333,295,306,324,492
MN-Hennepin,8131,1222,1373,1397,1784,3374,1788,1979,2440,1995,1909,1623,3746,1670,1704,2330,1831,1304,1576,3485,1385,1905,2801,1880,1986,1734,3589,1770,1883,2314,1898,2110
MN-Hennepin,8121,665,1206,1183,1002,647,1173,1226,1285,1277,1251,1012,761,1081,1019,1186,1188,917,935,799,1140,1001,1185,1050,1208,874,689,1051,965,1011,1020,1135
