smoothed_dc,smoothed_dc_se,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.255792,0.016956,1471.0,India,Gujarat,IND,IND,IND.11_1,20210331
0.267834,0.017558,1467.0,India,Gujarat,IND,IND,IND.11_1,20210401
0.26878,0.018412,1466.0,India,Gujarat,IND,IND,IND.11_1,20210402
0.253144,0.017121,1517.0,India,Gujarat,IND,IND,IND.11_1,20210403
0.243251,0.016366,1556.0,India,Gujarat,IND,IND,IND.11_1,20210404
0.257185,0.017384,1602.0,India,Gujarat,IND,IND,IND.11_1,20210405
0.255175,0.016515,1667.0,India,Gujarat,IND,IND,IND.11_1,20210406
0.259515,0.016302,1729.0,India,Gujarat,IND,IND,IND.11_1,20210407
0.252173,0.015586,1768.0,India,Gujarat,IND,IND,IND.11_1,20210408
0.250041,0.01509,1800.0,India,Gujarat,IND,IND,IND.11_1,20210409
0.256442,0.015357,1815.0,India,Gujarat,IND,IND,IND.11_1,20210410
0.259073,0.015936,1816.0,India,Gujarat,IND,IND,IND.11_1,20210411
0.248808,0.014796,1857.0,India,Gujarat,IND,IND,IND.11_1,20210412
0.240318,0.014876,1897.0,India,Gujarat,IND,IND,IND.11_1,20210413
0.22807,0.014325,1891.0,India,Gujarat,IND,IND,IND.11_1,20210414
0.224854,0.014703,1950.0,India,Gujarat,IND,IND,IND.11_1,20210415
0.222137,0.014586,1967.0,India,Gujarat,IND,IND,IND.11_1,20210416
0.211067,0.014104,2025.0,India,Gujarat,IND,IND,IND.11_1,20210417
0.200772,0.013015,2108.0,India,Gujarat,IND,IND,IND.11_1,20210418
0.204058,0.013224,2180.0,India,Gujarat,IND,IND,IND.11_1,20210419
0.190663,0.012632,2179.0,India,Gujarat,IND,IND,IND.11_1,20210420
0.193823,0.012705,2249.0,India,Gujarat,IND,IND,IND.11_1,20210421
0.193345,0.012364,2289.0,India,Gujarat,IND,IND,IND.11_1,20210422
0.18972,0.012124,2364.0,India,Gujarat,IND,IND,IND.11_1,20210423
0.191216,0.012745,2351.0,India,Gujarat,IND,IND,IND.11_1,20210424
0.191813,0.012889,2325.0,India,Gujarat,IND,IND,IND.11_1,20210425
0.178336,0.012493,2295.0,India,Gujarat,IND,IND,IND.11_1,20210426
0.187853,0.012633,2321.0,India,Gujarat,IND,IND,IND.11_1,20210427
0.18099,0.012344,2311.0,India,Gujarat,IND,IND,IND.11_1,20210428
0.172348,0.011851,2262.0,India,Gujarat,IND,IND,IND.11_1,20210429
0.171621,0.011376,2246.0,India,Gujarat,IND,IND,IND.11_1,20210430
0.171484,0.010751,2208.0,India,Gujarat,IND,IND,IND.11_1,20210501
0.17166,0.010699,2227.0,India,Gujarat,IND,IND,IND.11_1,20210502
0.172644,0.010696,2209.0,India,Gujarat,IND,IND,IND.11_1,20210503
0.169222,0.01066,2176.0,India,Gujarat,IND,IND,IND.11_1,20210504
0.166389,0.010725,2131.0,India,Gujarat,IND,IND,IND.11_1,20210505
0.164223,0.011047,2120.0,India,Gujarat,IND,IND,IND.11_1,20210506
0.164491,0.011756,2073.0,India,Gujarat,IND,IND,IND.11_1,20210507
0.166044,0.011905,2098.0,India,Gujarat,IND,IND,IND.11_1,20210508
0.16065,0.011819,2069.0,India,Gujarat,IND,IND,IND.11_1,20210509
0.174172,0.013218,2064.0,India,Gujarat,IND,IND,IND.11_1,20210510
0.17435,0.013634,2049.0,India,Gujarat,IND,IND,IND.11_1,20210511
0.186187,0.014773,2024.0,India,Gujarat,IND,IND,IND.11_1,20210512
0.185571,0.014576,2024.0,India,Gujarat,IND,IND,IND.11_1,20210513
0.19025,0.014634,1997.0,India,Gujarat,IND,IND,IND.11_1,20210514
0.176943,0.014182,1975.0,India,Gujarat,IND,IND,IND.11_1,20210515
0.182242,0.014576,1934.0,India,Gujarat,IND,IND,IND.11_1,20210516
0.16803,0.013412,1856.0,India,Gujarat,IND,IND,IND.11_1,20210517
0.163386,0.012653,1757.0,India,Gujarat,IND,IND,IND.11_1,20210518
0.15336,0.012191,1645.0,India,Gujarat,IND,IND,IND.11_1,20210519
0.159077,0.013669,1376.0,India,Gujarat,IND,IND,IND.11_1,20210520
0.140863,0.013053,1138.0,India,Gujarat,IND,IND,IND.11_1,20210521
0.15725,0.015906,890.0,India,Gujarat,IND,IND,IND.11_1,20210522
0.165555,0.019375,641.0,India,Gujarat,IND,IND,IND.11_1,20210523
0.165689,0.023163,444.0,India,Gujarat,IND,IND,IND.11_1,20210524
0.150009,0.02776,267.0,India,Gujarat,IND,IND,IND.11_1,20210525
0.187103,0.038564,118.0,India,Gujarat,IND,IND,IND.11_1,20210526
0.220379,0.044871,115.0,India,Gujarat,IND,IND,IND.11_1,20210527
0.20465,0.040263,104.0,India,Gujarat,IND,IND,IND.11_1,20210528
0.208111,0.046498,103.0,India,Gujarat,IND,IND,IND.11_1,20210531
0.247245,0.053431,100.0,India,Gujarat,IND,IND,IND.11_1,20210601
0.172638,0.049574,100.0,India,Gujarat,IND,IND,IND.11_1,20210602
0.19549,0.013054,1738.0,India,Haryana,IND,IND,IND.12_1,20200715
0.204602,0.012866,1770.0,India,Haryana,IND,IND,IND.12_1,20200716
0.211838,0.012882,1821.0,India,Haryana,IND,IND,IND.12_1,20200717
0.209894,0.012907,1776.0,India,Haryana,IND,IND,IND.12_1,20200718
0.202651,0.012433,1831.0,India,Haryana,IND,IND,IND.12_1,20200719
0.197589,0.012241,1882.0,India,Haryana,IND,IND,IND.12_1,20200720
0.195055,0.012079,1891.0,India,Haryana,IND,IND,IND.12_1,20200721
0.198794,0.012228,1897.0,India,Haryana,IND,IND,IND.12_1,20200722
0.203398,0.012589,1898.0,India,Haryana,IND,IND,IND.12_1,20200723
0.198049,0.012344,1891.0,India,Haryana,IND,IND,IND.12_1,20200724
0.213116,0.012733,1968.0,India,Haryana,IND,IND,IND.12_1,20200725
0.211034,0.012727,1898.0,India,Haryana,IND,IND,IND.12_1,20200726
0.214029,0.012882,1858.0,India,Haryana,IND,IND,IND.12_1,20200727
0.21571,0.012828,1840.0,India,Haryana,IND,IND,IND.12_1,20200728
0.210944,0.012661,1852.0,India,Haryana,IND,IND,IND.12_1,20200729
0.214447,0.012646,1836.0,India,Haryana,IND,IND,IND.12_1,20200730
0.21943,0.012952,1795.0,India,Haryana,IND,IND,IND.12_1,20200731
0.220214,0.013286,1681.0,India,Haryana,IND,IND,IND.12_1,20200801
0.219379,0.013595,1639.0,India,Haryana,IND,IND,IND.12_1,20200802
0.224331,0.014121,1591.0,India,Haryana,IND,IND,IND.12_1,20200803
0.238535,0.014852,1544.0,India,Haryana,IND,IND,IND.12_1,20200804
0.24428,0.015058,1483.0,India,Haryana,IND,IND,IND.12_1,20200805
0.244419,0.015263,1467.0,India,Haryana,IND,IND,IND.12_1,20200806
0.25275,0.015658,1443.0,India,Haryana,IND,IND,IND.12_1,20200807
0.243004,0.015298,1453.0,India,Haryana,IND,IND,IND.12_1,20200808
0.2545,0.015645,1445.0,India,Haryana,IND,IND,IND.12_1,20200809
0.247633,0.015386,1430.0,India,Haryana,IND,IND,IND.12_1,20200810
0.251331,0.015461,1437.0,India,Haryana,IND,IND,IND.12_1,20200811
0.244181,0.015372,1444.0,India,Haryana,IND,IND,IND.12_1,20200812
0.231892,0.014866,1437.0,India,Haryana,IND,IND,IND.12_1,20200813
0.228404,0.014755,1448.0,India,Haryana,IND,IND,IND.12_1,20200814
0.224277,0.014597,1444.0,India,Haryana,IND,IND,IND.12_1,20200815
0.220196,0.014421,1471.0,India,Haryana,IND,IND,IND.12_1,20200816
0.227521,0.014643,1483.0,India,Haryana,IND,IND,IND.12_1,20200817
0.223267,0.014644,1483.0,India,Haryana,IND,IND,IND.12_1,20200818
0.220177,0.014748,1452.0,India,Haryana,IND,IND,IND.12_1,20200819
0.229726,0.015177,1461.0,India,Haryana,IND,IND,IND.12_1,20200820
0.235304,0.015544,1467.0,India,Haryana,IND,IND,IND.12_1,20200821
0.250252,0.01611,1440.0,India,Haryana,IND,IND,IND.12_1,20200822
0.250227,0.016147,1412.0,India,Haryana,IND,IND,IND.12_1,20200823
0.241364,0.015361,1444.0,India,Haryana,IND,IND,IND.12_1,20200824
0.244267,0.015434,1428.0,India,Haryana,IND,IND,IND.12_1,20200825
0.250118,0.015493,1461.0,India,Haryana,IND,IND,IND.12_1,20200826
0.248264,0.015614,1438.0,India,Haryana,IND,IND,IND.12_1,20200827
0.235848,0.015104,1413.0,India,Haryana,IND,IND,IND.12_1,20200828
0.23475,0.015077,1423.0,India,Haryana,IND,IND,IND.12_1,20200829
0.235457,0.015181,1410.0,India,Haryana,IND,IND,IND.12_1,20200830
0.2442,0.015782,1390.0,India,Haryana,IND,IND,IND.12_1,20200831
0.243285,0.015841,1369.0,India,Haryana,IND,IND,IND.12_1,20200901
0.235857,0.015356,1380.0,India,Haryana,IND,IND,IND.12_1,20200902
0.23968,0.015645,1376.0,India,Haryana,IND,IND,IND.12_1,20200903
0.239109,0.015986,1366.0,India,Haryana,IND,IND,IND.12_1,20200904
0.235631,0.016012,1375.0,India,Haryana,IND,IND,IND.12_1,20200905
0.239686,0.016146,1379.0,India,Haryana,IND,IND,IND.12_1,20200906
0.22904,0.015972,1364.0,India,Haryana,IND,IND,IND.12_1,20200907
0.222333,0.015533,1414.0,India,Haryana,IND,IND,IND.12_1,20200908
0.231588,0.016009,1423.0,India,Haryana,IND,IND,IND.12_1,20200909
0.216401,0.015248,1417.0,India,Haryana,IND,IND,IND.12_1,20200910
0.21257,0.014641,1444.0,India,Haryana,IND,IND,IND.12_1,20200911
0.199771,0.013816,1445.0,India,Haryana,IND,IND,IND.12_1,20200912
0.20924,0.014259,1464.0,India,Haryana,IND,IND,IND.12_1,20200913
0.211308,0.014553,1471.0,India,Haryana,IND,IND,IND.12_1,20200914
0.212812,0.014641,1423.0,India,Haryana,IND,IND,IND.12_1,20200915
0.213315,0.014719,1394.0,India,Haryana,IND,IND,IND.12_1,20200916
0.211593,0.014583,1396.0,India,Haryana,IND,IND,IND.12_1,20200917
0.215055,0.014972,1391.0,India,Haryana,IND,IND,IND.12_1,20200918
0.22401,0.015731,1368.0,India,Haryana,IND,IND,IND.12_1,20200919
0.213436,0.01557,1326.0,India,Haryana,IND,IND,IND.12_1,20200920
0.221894,0.015742,1307.0,India,Haryana,IND,IND,IND.12_1,20200921
0.21298,0.01534,1297.0,India,Haryana,IND,IND,IND.12_1,20200922
0.210648,0.015189,1300.0,India,Haryana,IND,IND,IND.12_1,20200923
0.237085,0.016455,1310.0,India,Haryana,IND,IND,IND.12_1,20200924
0.252331,0.017229,1264.0,India,Haryana,IND,IND,IND.12_1,20200925
0.255247,0.017389,1238.0,India,Haryana,IND,IND,IND.12_1,20200926
0.259278,0.017175,1258.0,India,Haryana,IND,IND,IND.12_1,20200927
0.256777,0.017194,1229.0,India,Haryana,IND,IND,IND.12_1,20200928
0.256492,0.017166,1237.0,India,Haryana,IND,IND,IND.12_1,20200929
0.264698,0.017633,1181.0,India,Haryana,IND,IND,IND.12_1,20200930
0.245558,0.016922,1145.0,India,Haryana,IND,IND,IND.12_1,20201001
0.220615,0.015855,1143.0,India,Haryana,IND,IND,IND.12_1,20201002
0.224066,0.015993,1130.0,India,Haryana,IND,IND,IND.12_1,20201003
0.220882,0.015829,1104.0,India,Haryana,IND,IND,IND.12_1,20201004
0.218864,0.016031,1070.0,India,Haryana,IND,IND,IND.12_1,20201005
0.228641,0.016952,1005.0,India,Haryana,IND,IND,IND.12_1,20201006
0.229384,0.017128,1018.0,India,Haryana,IND,IND,IND.12_1,20201007
0.236243,0.017218,1003.0,India,Haryana,IND,IND,IND.12_1,20201008
0.262171,0.01883,965.0,India,Haryana,IND,IND,IND.12_1,20201009
0.261692,0.019221,931.0,India,Haryana,IND,IND,IND.12_1,20201010
0.26031,0.019349,907.0,India,Haryana,IND,IND,IND.12_1,20201011
0.267208,0.019281,924.0,India,Haryana,IND,IND,IND.12_1,20201012
0.252972,0.018588,953.0,India,Haryana,IND,IND,IND.12_1,20201013
0.241446,0.018309,935.0,India,Haryana,IND,IND,IND.12_1,20201014
0.233435,0.018431,898.0,India,Haryana,IND,IND,IND.12_1,20201015
0.244714,0.0183,896.0,India,Haryana,IND,IND,IND.12_1,20201016
0.257541,0.018688,896.0,India,Haryana,IND,IND,IND.12_1,20201017
0.257576,0.019014,876.0,India,Haryana,IND,IND,IND.12_1,20201018
0.267894,0.019624,870.0,India,Haryana,IND,IND,IND.12_1,20201019
0.294248,0.020945,843.0,India,Haryana,IND,IND,IND.12_1,20201020
0.300624,0.021347,820.0,India,Haryana,IND,IND,IND.12_1,20201021
0.309273,0.021865,806.0,India,Haryana,IND,IND,IND.12_1,20201022
0.283536,0.021233,789.0,India,Haryana,IND,IND,IND.12_1,20201023
0.285135,0.021142,770.0,India,Haryana,IND,IND,IND.12_1,20201024
0.300759,0.022228,736.0,India,Haryana,IND,IND,IND.12_1,20201025
0.291404,0.023062,657.0,India,Haryana,IND,IND,IND.12_1,20201026
0.278619,0.022374,657.0,India,Haryana,IND,IND,IND.12_1,20201027
0.299444,0.023281,638.0,India,Haryana,IND,IND,IND.12_1,20201028
0.297868,0.023354,650.0,India,Haryana,IND,IND,IND.12_1,20201029
0.30127,0.023878,631.0,India,Haryana,IND,IND,IND.12_1,20201030
0.303601,0.0245,608.0,India,Haryana,IND,IND,IND.12_1,20201031
0.305801,0.024609,595.0,India,Haryana,IND,IND,IND.12_1,20201101
0.300449,0.023336,643.0,India,Haryana,IND,IND,IND.12_1,20201102
0.29429,0.023809,604.0,India,Haryana,IND,IND,IND.12_1,20201103
0.282103,0.023124,601.0,India,Haryana,IND,IND,IND.12_1,20201104
0.276969,0.023079,571.0,India,Haryana,IND,IND,IND.12_1,20201105
0.275468,0.023281,562.0,India,Haryana,IND,IND,IND.12_1,20201106
0.256495,0.022625,562.0,India,Haryana,IND,IND,IND.12_1,20201107
0.237458,0.021581,564.0,India,Haryana,IND,IND,IND.12_1,20201108
0.255661,0.02282,546.0,India,Haryana,IND,IND,IND.12_1,20201109
0.268166,0.022576,565.0,India,Haryana,IND,IND,IND.12_1,20201110
0.264433,0.023311,560.0,India,Haryana,IND,IND,IND.12_1,20201111
0.255134,0.022633,573.0,India,Haryana,IND,IND,IND.12_1,20201112
0.282308,0.023541,565.0,India,Haryana,IND,IND,IND.12_1,20201113
0.285669,0.023764,568.0,India,Haryana,IND,IND,IND.12_1,20201114
0.299185,0.024376,581.0,India,Haryana,IND,IND,IND.12_1,20201115
0.295697,0.02387,594.0,India,Haryana,IND,IND,IND.12_1,20201116
0.292443,0.023916,616.0,India,Haryana,IND,IND,IND.12_1,20201117
0.275821,0.02115,751.0,India,Haryana,IND,IND,IND.12_1,20201118
0.301627,0.020776,888.0,India,Haryana,IND,IND,IND.12_1,20201119
0.288954,0.019107,1052.0,India,Haryana,IND,IND,IND.12_1,20201120
0.275186,0.018068,1175.0,India,Haryana,IND,IND,IND.12_1,20201121
0.262396,0.016936,1294.0,India,Haryana,IND,IND,IND.12_1,20201122
0.244556,0.042431,194.0,India,Haryana,IND,IND,IND.12_1,20201123
0.227144,0.026627,473.0,India,Haryana,IND,IND,IND.12_1,20201124
0.240788,0.022683,692.0,India,Haryana,IND,IND,IND.12_1,20201125
0.238578,0.019473,911.0,India,Haryana,IND,IND,IND.12_1,20201126
0.239542,0.017439,1143.0,India,Haryana,IND,IND,IND.12_1,20201127
0.248363,0.015874,1383.0,India,Haryana,IND,IND,IND.12_1,20201128
0.248033,0.014739,1599.0,India,Haryana,IND,IND,IND.12_1,20201129
0.240361,0.014347,1621.0,India,Haryana,IND,IND,IND.12_1,20201130
0.246574,0.014914,1541.0,India,Haryana,IND,IND,IND.12_1,20201201
0.246967,0.014845,1527.0,India,Haryana,IND,IND,IND.12_1,20201202
0.238881,0.014526,1551.0,India,Haryana,IND,IND,IND.12_1,20201203
0.248359,0.014884,1525.0,India,Haryana,IND,IND,IND.12_1,20201204
0.240908,0.014767,1545.0,India,Haryana,IND,IND,IND.12_1,20201205
0.236859,0.014827,1512.0,India,Haryana,IND,IND,IND.12_1,20201206
0.241701,0.015046,1481.0,India,Haryana,IND,IND,IND.12_1,20201207
0.237386,0.015008,1479.0,India,Haryana,IND,IND,IND.12_1,20201208
0.234013,0.015,1472.0,India,Haryana,IND,IND,IND.12_1,20201209
0.247704,0.015799,1374.0,India,Haryana,IND,IND,IND.12_1,20201210
0.241134,0.015672,1350.0,India,Haryana,IND,IND,IND.12_1,20201211
0.247577,0.015946,1278.0,India,Haryana,IND,IND,IND.12_1,20201212
0.248567,0.01567,1314.0,India,Haryana,IND,IND,IND.12_1,20201213
0.254522,0.015543,1384.0,India,Haryana,IND,IND,IND.12_1,20201214
0.271708,0.015512,1410.0,India,Haryana,IND,IND,IND.12_1,20201215
0.276067,0.015557,1421.0,India,Haryana,IND,IND,IND.12_1,20201216
0.281862,0.01566,1488.0,India,Haryana,IND,IND,IND.12_1,20201217
0.281136,0.015581,1488.0,India,Haryana,IND,IND,IND.12_1,20201218
0.27461,0.015586,1473.0,India,Haryana,IND,IND,IND.12_1,20201219
0.282969,0.016039,1442.0,India,Haryana,IND,IND,IND.12_1,20201220
0.291032,0.016453,1390.0,India,Haryana,IND,IND,IND.12_1,20201221
0.290156,0.016642,1367.0,India,Haryana,IND,IND,IND.12_1,20201222
0.292106,0.016966,1330.0,India,Haryana,IND,IND,IND.12_1,20201223
0.277067,0.016647,1275.0,India,Haryana,IND,IND,IND.12_1,20201224
0.270088,0.016539,1247.0,India,Haryana,IND,IND,IND.12_1,20201225
0.286211,0.017016,1248.0,India,Haryana,IND,IND,IND.12_1,20201226
0.281549,0.017027,1209.0,India,Haryana,IND,IND,IND.12_1,20201227
0.2834,0.017367,1146.0,India,Haryana,IND,IND,IND.12_1,20201228
0.270052,0.017465,1105.0,India,Haryana,IND,IND,IND.12_1,20201229
0.27044,0.017446,1080.0,India,Haryana,IND,IND,IND.12_1,20201230
0.279539,0.017921,1040.0,India,Haryana,IND,IND,IND.12_1,20201231
0.293799,0.018861,1010.0,India,Haryana,IND,IND,IND.12_1,20210101
0.282955,0.018956,988.0,India,Haryana,IND,IND,IND.12_1,20210102
0.272228,0.018483,999.0,India,Haryana,IND,IND,IND.12_1,20210103
0.277177,0.018833,990.0,India,Haryana,IND,IND,IND.12_1,20210104
0.284367,0.019186,989.0,India,Haryana,IND,IND,IND.12_1,20210105
0.291957,0.019643,969.0,India,Haryana,IND,IND,IND.12_1,20210106
0.297279,0.019743,990.0,India,Haryana,IND,IND,IND.12_1,20210107
0.292163,0.019245,998.0,India,Haryana,IND,IND,IND.12_1,20210108
0.303591,0.019465,981.0,India,Haryana,IND,IND,IND.12_1,20210109
0.319752,0.020143,933.0,India,Haryana,IND,IND,IND.12_1,20210110
0.307333,0.020096,896.0,India,Haryana,IND,IND,IND.12_1,20210111
0.318614,0.020338,839.0,India,Haryana,IND,IND,IND.12_1,20210112
0.312171,0.02045,816.0,India,Haryana,IND,IND,IND.12_1,20210113
0.303817,0.020694,750.0,India,Haryana,IND,IND,IND.12_1,20210114
0.315783,0.021728,701.0,India,Haryana,IND,IND,IND.12_1,20210115
0.314812,0.02195,677.0,India,Haryana,IND,IND,IND.12_1,20210116
0.308146,0.021902,675.0,India,Haryana,IND,IND,IND.12_1,20210117
0.304156,0.021694,684.0,India,Haryana,IND,IND,IND.12_1,20210118
0.279126,0.021044,691.0,India,Haryana,IND,IND,IND.12_1,20210119
0.283478,0.020976,695.0,India,Haryana,IND,IND,IND.12_1,20210120
0.284691,0.020161,758.0,India,Haryana,IND,IND,IND.12_1,20210121
0.272884,0.02001,786.0,India,Haryana,IND,IND,IND.12_1,20210122
0.269124,0.020545,827.0,India,Haryana,IND,IND,IND.12_1,20210123
0.284178,0.021664,821.0,India,Haryana,IND,IND,IND.12_1,20210124
0.294758,0.022526,826.0,India,Haryana,IND,IND,IND.12_1,20210125
0.306492,0.023522,808.0,India,Haryana,IND,IND,IND.12_1,20210126
0.297713,0.023913,799.0,India,Haryana,IND,IND,IND.12_1,20210127
0.305779,0.025912,747.0,India,Haryana,IND,IND,IND.12_1,20210128
0.312377,0.026586,701.0,India,Haryana,IND,IND,IND.12_1,20210129
0.29931,0.026491,643.0,India,Haryana,IND,IND,IND.12_1,20210130
0.296488,0.026464,611.0,India,Haryana,IND,IND,IND.12_1,20210131
0.292412,0.027331,557.0,India,Haryana,IND,IND,IND.12_1,20210201
0.296603,0.028935,533.0,India,Haryana,IND,IND,IND.12_1,20210202
0.309882,0.029865,562.0,India,Haryana,IND,IND,IND.12_1,20210203
0.324026,0.029037,582.0,India,Haryana,IND,IND,IND.12_1,20210204
0.322336,0.028909,634.0,India,Haryana,IND,IND,IND.12_1,20210205
0.34215,0.029024,642.0,India,Haryana,IND,IND,IND.12_1,20210206
0.34168,0.029739,666.0,India,Haryana,IND,IND,IND.12_1,20210207
0.33269,0.028688,696.0,India,Haryana,IND,IND,IND.12_1,20210208
0.339485,0.027815,727.0,India,Haryana,IND,IND,IND.12_1,20210209
0.326133,0.028001,692.0,India,Haryana,IND,IND,IND.12_1,20210210
0.322856,0.02903,675.0,India,Haryana,IND,IND,IND.12_1,20210211
0.325568,0.028382,684.0,India,Haryana,IND,IND,IND.12_1,20210212
0.298374,0.027584,715.0,India,Haryana,IND,IND,IND.12_1,20210213
0.28178,0.027337,709.0,India,Haryana,IND,IND,IND.12_1,20210214
0.288521,0.027323,710.0,India,Haryana,IND,IND,IND.12_1,20210215
0.280567,0.026783,714.0,India,Haryana,IND,IND,IND.12_1,20210216
0.293627,0.027742,705.0,India,Haryana,IND,IND,IND.12_1,20210217
0.296401,0.027599,715.0,India,Haryana,IND,IND,IND.12_1,20210218
0.282289,0.027221,697.0,India,Haryana,IND,IND,IND.12_1,20210219
0.333797,0.027978,688.0,India,Haryana,IND,IND,IND.12_1,20210220
0.342786,0.027173,713.0,India,Haryana,IND,IND,IND.12_1,20210221
0.357612,0.027786,733.0,India,Haryana,IND,IND,IND.12_1,20210222
0.339094,0.02742,741.0,India,Haryana,IND,IND,IND.12_1,20210223
0.3316,0.026668,755.0,India,Haryana,IND,IND,IND.12_1,20210224
0.333043,0.026815,771.0,India,Haryana,IND,IND,IND.12_1,20210225
0.348739,0.027744,766.0,India,Haryana,IND,IND,IND.12_1,20210226
0.328654,0.0285,747.0,India,Haryana,IND,IND,IND.12_1,20210227
0.321834,0.027563,764.0,India,Haryana,IND,IND,IND.12_1,20210228
0.301954,0.026918,751.0,India,Haryana,IND,IND,IND.12_1,20210301
0.329094,0.027438,741.0,India,Haryana,IND,IND,IND.12_1,20210302
0.337303,0.02747,747.0,India,Haryana,IND,IND,IND.12_1,20210303
0.324676,0.027176,721.0,India,Haryana,IND,IND,IND.12_1,20210304
0.311779,0.025771,719.0,India,Haryana,IND,IND,IND.12_1,20210305
0.309822,0.025342,742.0,India,Haryana,IND,IND,IND.12_1,20210306
0.302705,0.024914,721.0,India,Haryana,IND,IND,IND.12_1,20210307
0.30969,0.025812,728.0,India,Haryana,IND,IND,IND.12_1,20210308
0.294783,0.025964,739.0,India,Haryana,IND,IND,IND.12_1,20210309
0.291918,0.026157,751.0,India,Haryana,IND,IND,IND.12_1,20210310
0.288437,0.025451,774.0,India,Haryana,IND,IND,IND.12_1,20210311
0.289438,0.026468,761.0,India,Haryana,IND,IND,IND.12_1,20210312
0.288809,0.026642,720.0,India,Haryana,IND,IND,IND.12_1,20210313
0.306389,0.028922,714.0,India,Haryana,IND,IND,IND.12_1,20210314
0.291534,0.026944,739.0,India,Haryana,IND,IND,IND.12_1,20210315
0.315067,0.027185,757.0,India,Haryana,IND,IND,IND.12_1,20210316
0.302064,0.025218,773.0,India,Haryana,IND,IND,IND.12_1,20210317
0.33624,0.025979,791.0,India,Haryana,IND,IND,IND.12_1,20210318
0.338111,0.025313,834.0,India,Haryana,IND,IND,IND.12_1,20210319
0.336093,0.025062,881.0,India,Haryana,IND,IND,IND.12_1,20210320
0.316025,0.02356,905.0,India,Haryana,IND,IND,IND.12_1,20210321
0.315106,0.023503,912.0,India,Haryana,IND,IND,IND.12_1,20210322
0.319574,0.023254,914.0,India,Haryana,IND,IND,IND.12_1,20210323
0.315433,0.022689,900.0,India,Haryana,IND,IND,IND.12_1,20210324
0.29368,0.022424,887.0,India,Haryana,IND,IND,IND.12_1,20210325
0.300891,0.022865,869.0,India,Haryana,IND,IND,IND.12_1,20210326
0.300833,0.023237,851.0,India,Haryana,IND,IND,IND.12_1,20210327
0.312496,0.024228,822.0,India,Haryana,IND,IND,IND.12_1,20210328
0.31372,0.02409,808.0,India,Haryana,IND,IND,IND.12_1,20210329
0.28436,0.02327,802.0,India,Haryana,IND,IND,IND.12_1,20210330
0.273554,0.023271,806.0,India,Haryana,IND,IND,IND.12_1,20210331
0.269554,0.02302,814.0,India,Haryana,IND,IND,IND.12_1,20210401
0.265708,0.022912,832.0,India,Haryana,IND,IND,IND.12_1,20210402
0.265946,0.023289,821.0,India,Haryana,IND,IND,IND.12_1,20210403
0.261281,0.023162,852.0,India,Haryana,IND,IND,IND.12_1,20210404
0.271259,0.02332,871.0,India,Haryana,IND,IND,IND.12_1,20210405
0.265239,0.0221,903.0,India,Haryana,IND,IND,IND.12_1,20210406
0.281357,0.024337,894.0,India,Haryana,IND,IND,IND.12_1,20210407
0.290001,0.024341,915.0,India,Haryana,IND,IND,IND.12_1,20210408
0.274334,0.023122,937.0,India,Haryana,IND,IND,IND.12_1,20210409
0.27177,0.021883,999.0,India,Haryana,IND,IND,IND.12_1,20210410
0.277594,0.021633,1020.0,India,Haryana,IND,IND,IND.12_1,20210411
0.270268,0.021096,1040.0,India,Haryana,IND,IND,IND.12_1,20210412
0.277772,0.022172,1065.0,India,Haryana,IND,IND,IND.12_1,20210413
0.265529,0.020394,1127.0,India,Haryana,IND,IND,IND.12_1,20210414
0.248166,0.019826,1183.0,India,Haryana,IND,IND,IND.12_1,20210415
0.246023,0.019366,1253.0,India,Haryana,IND,IND,IND.12_1,20210416
0.230975,0.018423,1340.0,India,Haryana,IND,IND,IND.12_1,20210417
0.223537,0.017481,1416.0,India,Haryana,IND,IND,IND.12_1,20210418
0.213602,0.016974,1522.0,India,Haryana,IND,IND,IND.12_1,20210419
0.209591,0.016367,1567.0,India,Haryana,IND,IND,IND.12_1,20210420
0.209462,0.016165,1658.0,India,Haryana,IND,IND,IND.12_1,20210421
0.207187,0.016298,1734.0,India,Haryana,IND,IND,IND.12_1,20210422
0.196563,0.015533,1761.0,India,Haryana,IND,IND,IND.12_1,20210423
0.188771,0.014981,1748.0,India,Haryana,IND,IND,IND.12_1,20210424
0.178169,0.014675,1788.0,India,Haryana,IND,IND,IND.12_1,20210425
0.176285,0.014243,1804.0,India,Haryana,IND,IND,IND.12_1,20210426
0.171691,0.013469,1882.0,India,Haryana,IND,IND,IND.12_1,20210427
0.180135,0.013418,1898.0,India,Haryana,IND,IND,IND.12_1,20210428
0.1746,0.012906,1923.0,India,Haryana,IND,IND,IND.12_1,20210429
0.18624,0.013528,1928.0,India,Haryana,IND,IND,IND.12_1,20210430
0.193079,0.013824,1967.0,India,Haryana,IND,IND,IND.12_1,20210501
0.186651,0.013244,1988.0,India,Haryana,IND,IND,IND.12_1,20210502
0.183708,0.013144,1962.0,India,Haryana,IND,IND,IND.12_1,20210503
0.184243,0.014252,1947.0,India,Haryana,IND,IND,IND.12_1,20210504
0.169545,0.014093,1928.0,India,Haryana,IND,IND,IND.12_1,20210505
0.163906,0.013419,1891.0,India,Haryana,IND,IND,IND.12_1,20210506
0.149482,0.013365,1908.0,India,Haryana,IND,IND,IND.12_1,20210507
0.144553,0.013352,1870.0,India,Haryana,IND,IND,IND.12_1,20210508
