series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S1,0.0,6410.133525581494,12352.501479647171,17860.550516058724,22965.310909677188,27695.58337179997,32078.10462642046,36137.69747018341,39897.408426202324,43378.634814204976,46601.24242047889,49583.67462752493,52343.05369205845,54895.274761861125,57255.093158982374,59436.2054109078,61451.32447414775,63312.249562389254,65029.93096215182,66614.5301920006,68075.47583643206,69421.5153623666,70660.76320463941,71800.74538688277,72848.44092565395,73810.32024850359,74692.3808408193,75500.18032164355,76238.86713517812,76913.20903228017,77527.6195048561,78086.18232560444,78592.67433597922,79050.58661647665,79463.14416532117,79833.32420427303,80163.87322352437,80457.32287141532,80716.00478890118,80942.06448324495,81137.47433019825,81304.04578886217,81443.44090837974,81557.18320048999,81646.66794665846,81713.17200288482,81757.86315928178,81781.80910504516,81785.9860424462,81771.2869859636,81738.52977466608,81688.46481754142,81621.7825827845,81539.12083329927,81441.07160208684,81328.18789307564,81200.99008562289,81059.97201471038,80905.60669409294,80738.35164661703,80558.65380482581,80366.95394593851,80163.69062836035,79949.30360195742,79724.23667121337,79488.93999876088,79243.87184625318,78989.49975964615,78726.3012162126,78454.76376051756,78175.38466569586,77888.67016430416,77595.13429946444,77295.29745177264,76989.68460040925,76678.82337806048,76363.24197872236,76043.46697537773,75720.02110112412,75393.42104283982,75064.17529117478,74732.78208481209,74399.72748081865,74065.48357671972,73730.50690389173,73395.23700613115,73060.0952119501,72725.48360436216,72391.78418770921,72059.35824746893,71728.54589597548,71399.66579456486,71073.0150407868,70748.86920796476,70427.48252348157,70109.0881716658,69793.89870699761,69482.10656348565,69173.88464643824,68869.38699341098,68568.74949181767,68272.09064149953,67979.51235142766,67691.10076063313,67406.9270743953,67127.04840765116,66851.5086284989,66580.3391955467,66313.55998369266,66051.18009370532,65793.19864170505,65539.60552531898,65290.38216389674,65045.50221073124,64804.9322357289,64568.632377419264,64336.556963588184,64108.65510016336,63884.87122828102,63665.14564971979,63449.41502110696,63237.612817486304,63029.669765988525,62825.51425046954,62625.07268807996,62428.26987880498,62235.02932907006,62045.27355054662,61858.92433531556,61675.90300855745,61496.13065993811,61319.528354848706,61146.017326642184,60975.51915098445,60807.955903409376,60643.250301133936,60481.32583015332,60322.106858597166,60165.51873728751,60011.48788839765,59859.94188306882,59710.80950879938,59564.02082737887,59419.507224098204,59277.20144892591,59137.037650300925,58998.95140215362,58862.87972472943,58728.7610997532,58596.53548043828,58466.14429681054,58337.53045678675,58210.63834341583,58085.41380866359,57961.80416409408,57839.75816877515,57719.22601471171,57600.159310087285,57482.511060573044,57366.23564894336,57251.28881321794,57137.62762353303,57025.210457927365,56913.99697721341,56803.948099089605,56695.02597163609
E1,0.0,0.0,0.14721344759717017,0.39192738283117406,0.7169039861570439,1.1178657483413987,1.595429124331369,2.1520317499164197,2.790928337659855,3.5159749584136124,4.331669609818485,5.2432461117142575,6.256756043345437,7.37912640794538,8.618197963793952,9.98275249413313,11.482535968441837,13.128282233545185,14.931739818937668,16.905702937430135,19.064046760995232,21.421766417143296,23.99501875312222,26.801165653982537,29.85881750754145,33.18787524061051,36.809569180092595,40.74649280501245,45.02262924428145,49.663368138275615,54.69551022215309,60.147256710309605,66.04818027233652,72.42917410203172,79.32237530625032,86.76105859688046,94.77949607785246,103.41277880450855,112.6965957832967,122.66696620746117,133.3599210237129,144.81113043179016,157.05547466903306,170.1265564584822,184.05615482856268,198.87362166247743,214.6052243094751,231.27343987330227,248.89620934779202,267.48616253161805,287.04982753069845,307.58684152482283,329.0891821842913,351.5404414992799,374.9151656413733,399.17828562245813,424.28466377197935,450.1787802687767,476.7945820331432,504.0555131643224,531.8747418279638,560.1555931674042,588.7921916234978,617.6703092652452,646.6684096816496,675.658870024954,704.5093572983058,733.0843293005807,761.2466260858287,788.859114603633,815.7863475122663,841.8961970556663,867.0614263283412,891.161163090755,914.082245338542,935.7204128140081,955.9813242868368,974.781386421068,992.0483860956676,1007.7219238918985,1021.7536518780036,1034.1073236344114,1044.7586685466747,1053.6951056757923,1060.915314971032,1066.4286852346074,1070.2546591297692,1072.4219957184819,1072.9679706131815,1071.9375329300126,1069.3824369420665,1065.3603647516593,1059.9340545252555,1053.1704469483302,1045.1398606341913,1035.9152053223288,1025.5712398778273,1014.1838803917535,1001.8295621104372,988.5846575068782,974.5249515596395,959.7251742261549,944.258589185554,928.1966371737883,911.6086316308449,894.5615039138074,877.1195949868865,859.3444902660746,841.2948941575498,823.0265407715116,804.5921373036479,786.0413366426833,767.4207358733074,748.7738974892268,730.1413903022979,711.5608472229752,693.067037288084,674.6919495186269,656.4648863983673,638.4125649695402,620.5592237422647,602.9267338067484,585.5347127204907,568.4006399151792,551.5399725290571,534.9662607197758,518.6912616500067,502.72505146344184,487.07613468256193,471.7515505620823,456.7569760238513,442.09682488074066,427.77434312939533,413.7917001552573,400.150075748729,386.8497428793705,373.89014621628576,361.2699764179892,348.987240244654,337.0393265703061,325.42306839277956,314.1348009555849,303.1704161087304,292.52541304539614,282.1949455585805,272.17386596677187,262.45676586066014,253.03801382418078,243.91179028303532,235.07211963248184,226.51289979384381,218.2279293460211,210.21093237446274,202.45558117571414,194.955516950902,187.70436861647246,180.69576985524122,173.92337452542654,167.38087053988014,161.06199232226598,154.96053194150426,149.07034902044052,143.3853795094457,137.8996434105292,132.60725153257246,127.50241135348236
I1,0.0,0.0,0.0,0.019274527055553364,0.06793377322756436,0.1524381119882911,0.27779781751157023,0.4484136079757436,0.6683990699922278,0.9417271960029846,1.2723284893184879,1.664180864775115,2.121399457378806,2.648324785934591,3.249606320303408,3.9302795542091142,4.69583603011359,5.552286749216211,6.506219947283068,7.564854420269569,8.736089562133618,10.028553127550408,11.451647520096046,13.015595171435592,14.731483340194533,16.61130842969748,18.668019703796844,20.91556206799981,23.368917375742388,26.044143513207082,28.958410307077884,32.130031085356165,35.57848850014381,39.32445299271676,43.38979204630685,47.79756813349315,52.57202302756615,57.73854591735953,63.323622551842355,69.35476245571002,75.86040111437316,82.86977394277267,90.41275884641747,98.51968427606681,107.22109989207068,116.54750731348737,126.52904895276893,137.19515364851492,148.57413872138164,160.69276919957107,173.57577628880875,187.24533868379186,201.72053200597978,217.01675346266413,233.14513069415565,250.1119256330322,267.91794595065693,286.55797820966137,306.0202580691747,326.2859936957054,347.328958819091,369.11517155950185,391.60267418329664,414.7414273003899,438.47332970928204,462.7323721838711,487.44493007402616,512.5301957905697,537.9007482239788,563.46325208238,589.1192762127237,614.7662163684001,640.2983047687876,665.607686295623,690.5855393866285,715.1232186772723,739.1133962237726,762.4511786909226,785.0351791472317,806.7685239875066,827.55977788734,847.3237724591118,865.9823272934061,883.4648552034909,899.7088466222627,914.6602311228653,928.2736168549363,940.5124112360942,951.3488284604074,960.763791248992,968.7467357571068,975.2953296674159,980.4151142539326,984.1190816195533,986.427198423868,987.3658872642243,986.9674764919253,985.2696286780338,982.3147572299121,978.1494398387456,972.823836545288,966.3911192776972,958.9069187693615,950.428793829586,941.0157270352945,930.7276500528884,919.6250009977126,907.7683155024819,895.2178525007639,882.0332551398767,868.2732467198218,853.9953611098427,839.2557067191557,824.1087627895362,808.6072065301811,792.8017694244813,776.741120898623,760.4717774477544,744.0380352613145,727.4819243696701,710.8431823443664,694.159245619261,677.4652565551738,660.7940844423865,644.1763587197419,627.6405127829613,611.2128368552793,594.9175384981007,578.776809445995,562.8108975571541,547.0381827759642,531.475256107352,516.1370007020952,501.03667424756424,486.1859919488471,471.5952094704729,457.27320528876686,443.2275619790868,429.46464603078437,415.9896858457555,402.8068476340109,389.91930897198625,377.3293298365331,365.0383209699372,353.0469094691632,341.3550015261081,329.9618422752494,318.86607273098514,308.0657838194713,297.5585675291536,287.34156522072914,277.4115131512281,267.76478527852646,258.39743342211375,249.30522486357913,240.4836774762398,231.92809247781702,223.63358490323907,215.59511189668243,207.80749892300028,200.26546399886632,192.96364004340515,185.89659544689871,179.05885295445194,172.44490695935784,166.0492392984042
A1,0.0,0.0,0.0,0.01279035343914547,0.045450160392296005,0.1027903918281988,0.18872677302739022,0.30680242029865074,0.4603866236713236,0.6527647554233247,0.8871996511229889,1.1669898349724959,1.495529566108333,1.8763694687094263,2.3132755734947414,2.8102852637512226,3.3717595017621385,4.002431383487681,4.707451467146584,5.492430497384056,6.363480172980257,7.327252542473118,8.390978500277647,9.562505721676304,10.850336232755526,12.263663667782108,13.812410123904014,15.507262381135781,17.359707112816622,19.38206456614046,21.587520042046563,23.990152347204877,26.604958227115027,29.447871618328573,32.53577638031351,35.88651098543428,39.518863462131804,43.4525547063307,47.7082081056853,52.30730326859392,57.27211152494159,62.625610780168586,68.39137727223255,74.59345181766987,81.25617825478736,88.4040120160975,96.0612971051674,104.25201023028211,112.99947147098099,122.32602163126278,132.25266736632483,142.798696251136,153.98126517206708,165.81496673910328,178.31137979571844,191.47861149422033,205.32083974329157,219.8378660498709,235.02468979247504,250.87111569981826,267.36140669404915,284.47399422951213,302.18125776947915,320.4493840702661,339.23831548573315,358.50179459458053,378.1875101454715,398.2373466942703,418.58773747864507,439.17011715837015,459.911468172952,480.73495175910125,501.56061224755376,522.306141223947,542.8876865717266,563.2206903699242,583.2207391203784,602.8044098248191,621.8900959935371,640.398798693235,658.2548691637904,675.3866912716877,691.7272940348867,707.2148865616559,721.7933099094518,735.4124025113397,748.0282778686723,759.6035151133543,770.1072647572623,779.5152734391581,787.8098327317932,794.9796580759835,801.0197046659997,805.9309276314863,809.7199941614049,812.3989553160088,813.9848851974746,814.4994949241692,813.9687285037282,812.4223472518073,809.8935088809408,806.4183468099469,802.0355546391024,796.785980117736,790.7122323142777,783.858305096908,776.269219456071,767.9906866562571,759.0687936995038,749.5497121210299,739.47943072068,728.9035124633851,717.8668754574524,706.4135976400405,694.5867445627713,682.4282194746257,669.9786347412294,657.277203516228,644.3616504884457,631.2681404645909,618.0312235081778,604.6837953378747,591.2570716896713,577.7805753642103,564.2821347107275,550.7878923398619,537.322322906938,523.9082588632212,510.56692313334736,497.3179677411124,484.17951747173134,471.16821772540754,458.2992857836269,445.58656477520344,433.04257969309407,420.67859487484594,408.5046724188268,396.52973106480806,384.7616051208029,373.2071030681598,361.8720655237044,350.7614222811784,339.87924819437154,329.22881770123956,318.81265782204,308.632599495211,298.6898271424991,288.984926379859,279.517929813051,270.2883608768141,261.295275694158,252.5373029478531,244.01268176977044,235.7192976654851,227.65471650166103,219.81621659232775,212.2008189273772,204.80531559258586,197.62629643532347,190.66017403396643,183.90320703199234,177.35152189989998,171.00113318956338,164.84796234647786,158.8878551456673,153.1165978168676
IH1,0.0,0.0,0.0,0.0,0.001617351801886266,0.0067891935573705054,0.017361677783606953,0.03499802695976588,0.061187168998238436,0.09727660559342059,0.14450683487798707,0.20404275639159464,0.27700235614459523,0.364483552959491,0.46758966897540544,0.5874535882708227,0.7252604873881247,0.8822690130812194,1.0598308596926755,1.2594087964133611,1.4825932776021906,1.7311178233575741,2.0068733813332438,2.3119218790124014,2.6485091547348936,3.019077421814629,3.426277377967497,3.8729800254602873,4.362288218089011,4.897547900505763,5.4823589540335735,6.120585510982933,6.8163655464136435,7.574119501997028,8.398557640906468,9.29468577543837,10.267808950527765,11.32353260698369,12.467760689034796,13.706690103009553,15.046800879559912,16.49484134321982,18.057807553315172,19.74291625295986,21.55757055231273,23.509317583168055,25.60579739942152,27.85468246728737,30.26360719553729,32.840087104231635,35.59142742427248,38.52462116208626,41.646236954359054,44.9622973750188,48.47814873559021,52.198323832212736,56.12639952590797,60.26485148132241,64.61490881397337,69.17641178504692,73.94767601232311,78.92536691167761,84.10438822282748,89.47778848546659,95.03668920229048,100.77023814459235,106.66559082271681,112.70792256474586,118.88047293810169,125.16462343423464,131.54000844725067,137.9846586495848,144.47517494114686,150.9869302629225,157.4942957601143,163.97088708765386,170.38982610018638,176.724012779613,182.94640203758638,189.03027999079362,194.94953443778198,200.67891455429196,206.19427525010602,211.47280217016197,216.49321394898269,221.23593901188173,225.68326493070126,229.81945905938687,233.63085987152368,237.10593907750888,240.2353351967061,243.0118597872294,245.4304779845673,247.4882653655599,249.18434343526974,250.51979623301497,251.49757067471901,252.1223632981297,252.40049606310293,252.33978378962428,251.94939570055834,251.2397133833062,250.2221873033617,248.90919380140505,247.3138942915661,245.45009815850682,243.33213063080294,240.97470669261867,238.3928118888386,235.6015906837649,232.61624285252327,229.4519282190569,226.12367990598847,222.64632613012697,219.0344204629514,215.30218037761375,211.46343382216315,207.53157349187626,203.51951842069488,199.439682471629,195.30394927732726,191.1236531635785,186.90956557902956,182.67188655266915,178.42024070547606,174.16367735297752,169.91067425030553,165.66914454976228,161.44644656208567,157.2493959358094,153.08427989369534,148.95687319061977,144.87245548303963,140.83582982584835,136.85134203771491,132.92290070061293,129.05399758297156,125.24772829854771,121.50681303460685,117.83361720322094,114.2301718883922,110.69819397926608,107.23910589590093,103.85405482893395,100.54393142805169,97.30938788648467,94.15085537985149,91.06856082763764,88.06254295447371,85.13266763624405,82.2786425229789,79.50003093653167,76.79626504628474,74.16665833063169,71.61041733581416,69.12665274691113,66.71438978844604,64.37257797424878,62.10010022793823,59.89578139672468,57.758396182216934,55.68667651259681,53.67931838093375,51.734988174588835,49.852328520633485,48.029963672011704
IN1,0.0,0.0,0.0,0.0,0.001038109123125423,0.004511371107736401,0.011915018531866352,0.024746817695547,0.04447378549477977,0.07252222209565264,0.11027741792649585,0.1590886969048091,0.22027840001483528,0.29515409983051577,0.38502337976164247,0.49121047194955814,0.6150740717406871,0.7580257387957925,0.9215484236857783,1.1072147940882857,1.3167051567279042,1.5518248702537636,1.8145212175290932,2.1068997545612396,2.4312401806798105,2.790011784298082,3.1858885142208155,3.6217637110243457,4.100764508938448,4.62626588770286,5.201904317329726,5.831590897437777,6.519523847395552,7.270200154289569,8.088426133000326,8.979326596711804,9.948352277380462,11.001285074608685,12.144240648825967,13.38366781183771,14.726344106226286,16.179366906828868,17.750139325149522,19.44635015423317,21.275947060955914,23.24710221913667,25.368169585088864,27.647633052288615,30.09404478895805,32.71595316663553,35.5218198338304,38.519925680330324,41.71826567694648,45.12443286284047,48.74549208605056,52.58784447750941,56.657084046558644,60.95784821511,65.49366454315611,70.26679632216381,75.27809010435767,80.52682857282095,86.01059241714485,91.7251350405684,97.66427396833527,103.81980273872396,110.18142682887944,116.73672679493055,123.47115129511937,130.36804202863595,137.40869188165973,144.572436752207,151.8367806581358,159.1775528525368,166.56909481328262,173.984474173237,181.39572194605182,188.77408880639183,196.09031572355343,203.3149139375914,210.41844911373545,217.3718245133796,224.1465581709076,230.71504935195415,237.050829972628,243.12879715960958,248.9254237047154,254.41894379056393,259.58951201284617,264.4193343772526,268.8927705853559,272.9964075264567,276.7191044474273,280.0520107690416,282.98855794751523,285.52442713942366,287.65749471507286,289.3877578804838,290.7172428142271,291.649897806884,292.19147391365834,292.3493956012525,292.1326237956927,291.55151362572076,290.61766901397567,289.343796102525,287.74355731699325,285.8314276806371,283.622554791661,281.1326236785875,278.3777275536308,275.37424529610973,272.1387263196495,268.68778331030853,265.0379931693062,261.20580635468394,257.20746469152544,253.05892761042554,248.7758066785405,244.37330820633005,239.86618364535104,235.2686874373714,230.594541931715,225.8569089551225,221.06836759548213,216.2408977465011,211.385868953711,206.51403410213254,201.63552749150006,196.75986685526854,191.89595889385444,187.05210790993013,182.2360271534034,177.45485250534387,172.7151581530121,168.02297393182334,163.38380403411145,158.80264680859614,154.2840153981928,149.83195898699216,145.45008444967291,141.1415782181363,136.90922820064546,132.75544560812514,128.68228656047083,124.69147336269639,120.78441535650143,116.96222926737136,113.22575898065102,109.57559469219152,106.01209139019811,102.53538663485575,99.14541761122904,95.84193743888592,92.62453072873723,89.49262838377881,86.44552164583202,83.48237539506121,80.60224071306352,77.80406672373441,75.08671172896702,72.4489536585975,69.8894998559114,67.4069962215256,65.00003573959965,62.66716641115023
D1,0.0,0.0,0.0,0.0,0.0,2.2243411768185765e-05,0.00011561507506023038,0.0003543899337378164,0.0008357172020737639,0.001677223294545472,0.003015066793469038,0.005002466830838477,0.0078086633821643076,0.01161827206550453,0.016631008157772117,0.023061760906456424,0.031141000094471412,0.04111549521752046,0.05324932591866341,0.06782516167021764,0.08514578938425382,0.10553586946453603,0.1293439033871988,0.1569443987992327,0.18874022100116503,0.22516512226993712,0.2666864426005759,0.3138079769886213,0.3670730052748604,0.42706748079545753,0.4944233736063551,0.5698221628699814,0.6539984710945781,0.7477438302888638,0.8519105667205293,0.9674157868264159,1.0952454418945674,1.2364584434056098,1.392190794372087,1.5636596946509036,1.752167570046091,1.9591059661128032,2.185959237998504,2.4343079575353372,2.7058319483005047,3.0023128487190567,3.3256360927909916,3.6777921880473317,4.0608771613161885,4.477092035319404,4.928741193598129,5.418229488409615,5.948057946709318,6.520817933801097,7.139183643345402,7.805902796733971,8.523785454826598,9.29569087099175,10.124512346371588,11.013160086113034,11.964542098477825,12.981543226447734,14.067002452525896,15.223688670434633,16.454275170581138,17.761313137550488,19.147204505411302,20.61417455818486,22.164244696432206,23.79920581477077,25.520592747787198,27.329660242237352,29.227360901089497,31.214325519887126,33.29084619865081,35.456862564197856,37.7119513798975,40.055319754443964,42.48580209044441,45.00186083986685,47.60159105909737,50.28272868386049,53.042662375725,55.87844872924543,58.78683057353992,61.76425805546992,64.80691215436372,67.91073025082703,71.07143335465251,74.28455458889283,77.54546852823024,80.84942099906333,84.19155896527192,87.56696014633005,90.97066204216983,94.39769007079752,97.84308455899361,101.30192636242307,104.76936092815448,108.24062064906259,111.71104539510821,115.17610114041797,118.63139663691307,122.07269811457152,125.4959420149738,128.8972457884046,132.27291680538053,135.6194594510427,138.93358048545858,142.21219276463913,145.4524174261547,148.65158464982397,151.8072331082659,154.91710822437872,157.97915935327373,160.9915360050827,163.95258322260344,166.86083622416757,169.71501441761663,172.51401488604577,175.2569054401966,177.94291732620798,180.57143767100823,183.1420017410753,185.654285083712,188.10809561346946,190.503365699981,192.84014430730184,195.1185892289359,197.3389594571093,199.50160771954629,201.60697321203864,203.6555745504835,205.64800296180326,207.58491572925246,209.46702990405572,211.2951162920989,213.0699937214996,214.79252359429864,216.46360472322596,218.08416845248337,219.65517405973642,221.17760443499776,222.6524620307989,224.08076507696458,225.46354405240956,226.80183840565095,228.09669351515683,229.34915788021502,230.56028053269262,231.73110865984998,232.86268542826335,233.95604799888181,235.0122257232897,236.03223851135138,237.01709536057518,237.9677930377365,238.8853149035402,239.77062987137276,240.62469149148822,241.44843715228433,242.24278739065096,243.00864530370788,243.74689605458974,244.4584064652793,245.14402468983258
R1,0.0,0.0,0.0,0.0,0.0013920397409578154,0.007030535398217493,0.021149709931742214,0.04925522887045255,0.09802683203134038,0.17523935290657366,0.289702031121498,0.4512152293232995,0.6705442203317562,0.9594100956887326,1.3304978611356306,1.7974815739179357,2.3750661066080028,3.0790448958874186,3.9263728954372707,4.935253903243687,6.125241458758146,7.51735258111974,9.134193723112311,11.000098427380507,13.141276276832688,15.585972819421157,18.364640211234303,21.510118356091628,25.057826321228596,29.04596377477293,33.51572211961174,38.51150488816964,44.0811568118042,50.2762007851575,57.15208170802791,64.7684159033605,73.1892444782573,82.48328861441314,92.7242043447957,103.99083389552675,116.36745014812568,129.94399021183375,144.8162734953699,161.08619904180048,178.8619162522375,198.25796249059908,219.39536045356218,242.40166763226964,267.4109697146982,294.56380941312204,324.0070419863189,355.89360869972126,390.38221966795885,427.6369379912325,467.82665786417795,511.12447043148387,557.7069126075141,607.7530958744259,661.4437142168425,718.9599328160278,780.4821618691346,846.1887228568361,916.2544176744909,990.8490141707123,1070.1356646927507,1154.269277102378,1243.394860278602,1337.6458682483765,1437.1425686782313,1541.990462430425,1652.2787811717362,1768.0790895835244,1889.4440175503225,2016.406145824013,2148.977066124406,2287.146633524715,2430.882425384555,2580.129417153372,2734.809881204124,2894.823510605302,3060.0477655315126,3230.3384359733345,3405.5304106474837,3585.4386386230885,3769.8592672442123,3958.570937496842,4151.336216073436,4347.9031420424135,4548.00686522757,4751.371353120736,4957.711143353663,5166.733119394975,5378.1382881599475,5591.62353956494,5806.883369662153,6023.611550791816,6241.502734127747,6460.253972012037,6679.566149523687,6899.14531675879,7118.703915276484,7337.961894052664,7556.64771205553,7774.499226193295,7991.264464870237,8206.702288713526,8420.582941195558,8632.688492874511,8842.813183812676,9050.763669413835,9256.359175455886,9459.431568492899,9659.825348073256,9857.397567379168,10052.01768895021,10243.567382121837,10431.940268701352,10617.04162323017,10798.788033953586,10977.107030348036,11151.936682750536,11323.22517930438,11490.930385086995,11655.019387927157,11815.468035055475,11972.260464369485,12125.388633737253,12274.851851414775,12420.656310315633,12562.814628548887,12701.345398334643,12836.272745117705,12967.625898428985,13095.438775792423,13219.749580742351,13340.600415802346,13458.036911081428,13572.107868966408,13682.86492522972,13790.36222672936,13894.656125750722,13995.804890928419,14093.868434588412,14188.908056266238,14280.98620208464,14370.166239612628,14456.512247776973,14540.088821355337,14620.960889547046,14699.193548091709,14774.85190438708,14848.000935044707,14918.705355314418,14987.029499806007,15053.037213937789,15116.791755546634,15178.355706102075,15237.790890977612,15295.158308245089,15350.518065472505,15403.929324021623,15455.450250358783,15505.137973910352,15553.048551012807,15599.236934526465,15643.756948701139
G1,0.0,0.0,0.0,0.019274527055553364,0.07058923415257605,0.16445284174384078,0.3108140197650318,0.5197021500552017,0.8014657719606996,1.1668795614776397,1.6272230665630676,2.1943647540441344,2.8808583501706346,3.7000499091337358,4.666192431557928,5.794565501644594,7.101598494741622,8.60499681739833,10.323871249276463,12.278870794658552,14.492319592843677,16.988358447178616,19.793091459850142,22.93473813482724,26.44379115239942,30.353179834544523,34.69843911406277,39.51788359176004,44.85278601275476,50.74755921211384,57.24994026816012,64.41117525586955,72.28620261038455,80.93383269043498,90.41692067340965,100.8025294197975,112.16207841881278,124.57147437605683,138.1112184381052,152.86648448171945,168.9271623449136,186.38785936582505,205.34785315043132,225.91098814346876,248.1855083646104,272.28381863373585,298.3221667869448,326.4202398212427,356.70066764103484,389.28842914924985,424.31015685723486,461.8933379954961,502.16541229080906,545.2527691133863,591.2796495471633,640.366962028736,692.6310234429691,748.1822408392702,807.1237521057542,869.5500468589771,935.5455913188252,1005.1834828895788,1078.5241614216684,1155.6142045718013,1236.4852342342697,1321.1529596481007,1409.6163805052515,1501.8571702549357,1597.8392559253336,1697.5086063136882,1800.793235507712,1907.603423593943,2017.8321512881707,2131.3557402901956,2248.034686603938,2367.7146700317385,2490.2277196722107,2615.3935126097613,2743.0207811269333,2872.908802705925,3004.8489467862278,3138.626252655203,3274.0210138884186,3410.8103463312646,3548.769718617867,3687.6744265492716,3827.300995194131,3967.428495231874,4107.839762740588,4248.322514261473,4388.670351483918,4528.6836522387175,4668.170346623523,4806.9465789888745,4944.837258170312,5081.676499757494,5217.307965348061,5351.585104652028,5484.371307006362,5615.539969347519,5744.974487992591,5872.568181719177,5998.224153632393,6121.855099186347,6243.383067507793,6362.739182871146,6479.863332814461,6594.703828981576,6707.217046340617,6817.3670459759105,6925.125186189753,7030.469726191157,7133.3854261981305,7233.863147343947,7331.899454360819,7427.496223619767,7520.660258735642,7611.4029156026645,7699.7397384094065,7785.690107892835,7869.276902828728,7950.5261755196525,8029.466841830751,8106.130386136698,8180.550581378763,8252.763224287717,8322.805885704538,8390.717675825159,8456.539024106136,8520.311473493659,8582.077488577344,8641.880277221184,8699.763625185802,8755.771743227306,8809.949126137528,8862.34042317722,8912.990319346798,8961.94342693769,9009.244186810402,9054.936778852298,9099.06504107832,9141.672396850608,9182.80178970796,9222.495625312715,9260.795720040534,9297.743255757467,9333.378740348155,9367.741973578972,9400.872017899947,9432.807173809366,9463.584959424854,9493.242093924244,9521.814484538769,9549.337216799695,9575.844547757646,9601.36990191131,9625.945869599016,9649.60420762279,9672.375841889901,9694.290871871612,9715.378576692789,9735.667422679348,9755.185072203034,9773.958393674915,9792.013472550185,9809.375623217433
H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
